"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Termination","Mounting Type","Package / Case","Lead Spacing","Size / Dimension","Height - Seated (Max)","Operating Temperature"
"http://www.kemet.com/docfinder?Partnumber=FT0H104ZF","http://media.digikey.com/Photos/Kemet%20Photos/FT0H104ZF.JPG","399-10795-ND","FT0H104ZF","Kemet","CAP 100MF -20% +80% 5.5V T/H",184,0,"2.45000",0,1,"Bulk","FT","100mF","-20%, +80%","5.5V","16 Ohm @ 1kHz","-","-","Through Hole","Radial, Can","0.200"" (5.08mm)","0.453"" Dia (11.50mm)","0.335"" (8.50mm)","-40°C ~ 85°C"
"http://www.cde.com/resources/catalogs/EDL.pdf","http://media.digikey.com/Photos/Cornell%20Dubilier%20Photos/EDLSD334H5R5C.jpg","338-3566-ND","EDLSD334H5R5C","Cornell Dubilier Electronics (CDE)","CAP 330MF 5.5V THROUGH HOLE",781,2000,"1.94000",0,1,"Bulk","SD","330mF","-","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Through Hole","Axial, Can - Horizontal","0.394"" (10.00mm)","0.453"" Dia (11.50mm)","0.256"" (6.50mm)","-25°C ~ 70°C"
"http://www.nec-tokin.com/english/product/pdf_dl/supercapacitors.pdf","http://media.digikey.com/Photos/Kemet%20Photos/FYD0H104ZF.jpg","399-10797-ND","FYD0H104ZF","Kemet","CAP 100MF -20% +80% 5.5V T/H",800,0,"1.82000",0,1,"Bulk","FYD","100mF","-20%, +80%","5.5V","100 Ohm @ 1kHz","-","-","Through Hole","Radial, Can","0.200"" (5.08mm)","0.512"" Dia (13.00mm)","0.335"" (8.50mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5H474-R.jpg","283-2818-ND","KR-5R5H104-R","Eaton Bussmann","CAP 100MF -20% +80% 5.5V T/H",414,0,"1.70000",0,1,"Bulk","PowerStor® KR","100mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Horizontal","0.394"" (10.00mm)","0.453"" Dia (11.50mm)","0.197"" (5.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/COOPERBUSSMANN-SERIES-KR-5R5C.jpg","283-2807-ND","KR-5R5C224-R","Eaton Bussmann","CAP 220MF -20% +80% 5.5V T/H",507,0,"1.70000",0,1,"Bulk","PowerStor® KR","220mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.295"" (7.50mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/COOPERBUSSMANN-SERIES-KR-5R5C.jpg","283-2806-ND","KR-5R5C104-R","Eaton Bussmann","CAP 100MF -20% +80% 5.5V T/H",514,0,"1.70000",0,1,"Bulk","PowerStor® KR","100mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.295"" (7.50mm)","-25°C ~ 70°C"
"http://www.kemet.com/docfinder?Partnumber=FS0H105ZF","http://media.digikey.com/Photos/Kemet%20Photos/FS0H105ZF.jpg","399-10809-ND","FS0H105ZF","Kemet","CAP 1F -20% +80% 5.5V T/H",45,0,"5.74000",0,1,"Bulk","FS","1F","-20%, +80%","5.5V","7 Ohm @ 1kHz","-","-","Through Hole","Radial, Can","0.400"" (10.16mm)","1.122"" Dia (28.50mm)","0.551"" (14.00mm)","-25°C ~ 70°C"
"http://www.kemet.com/docfinder?Partnumber=FC0H104ZFTBR24","http://media.digikey.com/Photos/Kemet%20Photos/FC0H104ZFTBR24.JPG","399-10939-6-ND","FC0H104ZFTBR24","Kemet","CAP 100MF -20% +80% 5.5V SMD",185,0,"Calculate",0,1,"Digi-Reel®","FC","100mF","-20%, +80%","5.5V","25 Ohm @ 1kHz","-","-","Surface Mount","Radial, Can - SMD","-","0.413"" Dia (10.50mm)","0.217"" (5.50mm)","-25°C ~ 70°C"
"http://www.kemet.com/docfinder?Partnumber=FC0H104ZFTBR24","http://media.digikey.com/Photos/Kemet%20Photos/FC0H104ZFTBR24.JPG","399-10939-1-ND","FC0H104ZFTBR24","Kemet","CAP 100MF -20% +80% 5.5V SMD",185,0,"3.16000",0,1,"Cut Tape (CT)","FC","100mF","-20%, +80%","5.5V","25 Ohm @ 1kHz","-","-","Surface Mount","Radial, Can - SMD","-","0.413"" Dia (10.50mm)","0.217"" (5.50mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/COOPERBUSSMANN-SERIES-KR-5R5C.jpg","283-2809-ND","KR-5R5C474-R","Eaton Bussmann","CAP 470MF -20% +80% 5.5V T/H",796,0,"3.06000",0,1,"Bulk","PowerStor® KR","470mF","-20%, +80%","5.5V","50 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.295"" (7.50mm)","-25°C ~ 70°C"
"http://www.kemet.com/docfinder?Partnumber=FTW0H104ZF","http://media.digikey.com/Photos/Kemet%20Photos/FTx0H104ZF.jpg","399-10796-ND","FTW0H104ZF","Kemet","CAP 100MF -20% +80% 5.5V T/H",679,0,"2.39000",0,1,"Bulk","FTW","100mF","-20%, +80%","5.5V","16 Ohm @ 1kHz","-","-","Through Hole","Radial, Can","0.200"" (5.08mm)","0.453"" Dia (11.50mm)","0.335"" (8.50mm)","-40°C ~ 85°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5H474-R.jpg","283-2820-ND","KR-5R5H334-R","Eaton Bussmann","CAP 330MF -20% +80% 5.5V T/H",159,0,"1.87000",0,1,"Bulk","PowerStor® KR","330mF","-20%, +80%","5.5V","50 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Horizontal","0.394"" (10.00mm)","0.453"" Dia (11.50mm)","0.197"" (5.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/COOPERBUSSMANN-SERIES-KR-5R5C.jpg","283-2808-ND","KR-5R5C334-R","Eaton Bussmann","CAP 330MF -20% +80% 5.5V T/H",1000,0,"1.87000",0,1,"Bulk","PowerStor® KR","330mF","-20%, +80%","5.5V","50 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.295"" (7.50mm)","-25°C ~ 70°C"
"http://www.kemet.com/docfinder?Partnumber=FG0H104ZF","http://media.digikey.com/Photos/Kemet%20Photos/FG0H104ZF.JPG","399-10793-ND","FG0H104ZF","Kemet","CAP 100MF -20% +80% 5.5V T/H",289,0,"1.82000",0,1,"Bulk","FG","100mF","-20%, +80%","5.5V","100 Ohm @ 1kHz","-","-","Through Hole","Radial, Can","0.200"" (5.08mm)","0.433"" Dia (11.00mm)","0.256"" (6.50mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5V334-R.jpg","283-2812-ND","KR-5R5V104-R","Eaton Bussmann","CAP 100MF -20% +80% 5.5V T/H",421,0,"1.70000",0,1,"Bulk","PowerStor® KR","100mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.492"" (12.50mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5V334-R.jpg","283-2815-ND","KR-5R5V474-R","Eaton Bussmann","CAP 470MF -20% +80% 5.5V T/H",911,0,"3.06000",0,1,"Bulk","PowerStor® KR","470mF","-20%, +80%","5.5V","50 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.492"" (12.50mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvn_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DVN%20SERIES.JPG","604-1168-6-ND","DVN-5R5D473T-R5","Elna America","CAP 47MF 5.5V SURFACE MOUNT",593,0,"Calculate",0,1,"Digi-Reel®","DVN","47mF","-20%, +80%","5.5V","30 Ohm","1000 Hrs @ 70°C","-","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.335"" (8.50mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvn_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DVN%20SERIES.JPG","604-1168-1-ND","DVN-5R5D473T-R5","Elna America","CAP 47MF 5.5V SURFACE MOUNT",593,0,"8.07000",0,1,"Cut Tape (CT)","DVN","47mF","-20%, +80%","5.5V","30 Ohm","1000 Hrs @ 70°C","-","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.335"" (8.50mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvn_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DVN%20SERIES.JPG","604-1164-6-ND","DVN-5R5D104T-R5","Elna America","CAP 100MF 5.5V SURFACE MOUNT",154,0,"Calculate",0,1,"Digi-Reel®","DVN","100mF","-20%, +80%","5.5V","30 Ohm","1000 Hrs @ 70°C","-","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.335"" (8.50mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvn_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DVN%20SERIES.JPG","604-1164-1-ND","DVN-5R5D104T-R5","Elna America","CAP 100MF 5.5V SURFACE MOUNT",154,0,"7.82000",0,1,"Cut Tape (CT)","DVN","100mF","-20%, +80%","5.5V","30 Ohm","1000 Hrs @ 70°C","-","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.335"" (8.50mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvl_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DVL%20SERIES.JPG","604-1163-6-ND","DVL-5R5D473T-R5","Elna America","CAP 47MF 5.5V SURFACE MOUNT",467,0,"Calculate",0,1,"Digi-Reel®","DVL","47mF","-20%, +80%","5.5V","45 Ohm","1000 Hrs @ 85°C","-","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.413"" (10.50mm)","-40°C ~ 85°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvl_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DVL%20SERIES.JPG","604-1163-1-ND","DVL-5R5D473T-R5","Elna America","CAP 47MF 5.5V SURFACE MOUNT",467,0,"10.43000",0,1,"Cut Tape (CT)","DVL","47mF","-20%, +80%","5.5V","45 Ohm","1000 Hrs @ 85°C","-","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.413"" (10.50mm)","-40°C ~ 85°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvl_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DVL%20SERIES.JPG","604-1163-2-ND","DVL-5R5D473T-R5","Elna America","CAP 47MF 5.5V SURFACE MOUNT",250,0,"4.87708",0,250,"Tape & Reel (TR)","DVL","47mF","-20%, +80%","5.5V","45 Ohm","1000 Hrs @ 85°C","-","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.413"" (10.50mm)","-40°C ~ 85°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbn_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DBN-5R5D474T.jpg","604-1155-ND","DBN-5R5D474T","Elna America","CAP 470MF -20% +80% 5.5V T/H",450,0,"4.58000",0,1,"Bulk","DBN","470mF","-20%, +80%","5.5V","20 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dh_e.pdf","http://media.digikey.com/photos/Elna%20America%20Photos/ELNA%20AMERICA%20INC-SERIES-DB_DH-5R5D%2013.5D.jpg","604-1012-ND","DH-5R5D684T","Elna America","CAP 680MF -20% +80% 5.5V T/H",139,0,"4.22000",0,1,"Bulk","DH","680mF","-20%, +80%","5.5V","50 Ohm","1000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.374"" (9.50mm)","-25°C ~ 85°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvn_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DVN%20SERIES.JPG","604-1167-6-ND","DVN-5R5D224T-R5","Elna America","CAP 220MF 5.5V SURFACE MOUNT",1055,0,"Calculate",0,1,"Digi-Reel®","DVN","220mF","-20%, +80%","5.5V","30 Ohm","1000 Hrs @ 70°C","-","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.335"" (8.50mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvn_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DVN%20SERIES.JPG","604-1167-1-ND","DVN-5R5D224T-R5","Elna America","CAP 220MF 5.5V SURFACE MOUNT",1055,0,"8.06000",0,1,"Cut Tape (CT)","DVN","220mF","-20%, +80%","5.5V","30 Ohm","1000 Hrs @ 70°C","-","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.335"" (8.50mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvn_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DVN%20SERIES.JPG","604-1167-2-ND","DVN-5R5D224T-R5","Elna America","CAP 220MF 5.5V SURFACE MOUNT",900,0,"3.76957",0,300,"Tape & Reel (TR)","DVN","220mF","-20%, +80%","5.5V","30 Ohm","1000 Hrs @ 70°C","-","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.335"" (8.50mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE5.pdf","http://media.digikey.com/photos/Panasonic%20Photos/F%20SERIES%209.5H,13.0D.jpg","P12914-ND","EEC-F5R5H473","Panasonic Electronic Components","CAP 47MF -20% +80% 5.5V T/H",8588,0,"3.07000",0,1,"Bulk","F","47mF","-20%, +80%","5.5V","120 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.374"" (9.50mm)","-25°C ~ 85°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0001+EECS0HD104V+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/SD%20SERIES%2011.5H,10.0D.jpg","P10791-ND","EEC-S0HD104V","Panasonic Electronic Components","CAP 100MF -20% +80% 5.5V T/H",8858,0,"1.64000",0,1,"Bulk","SD","100mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","0.453"" (11.50mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE32.pdf","-","P17046-ND","EEC-F5R5H474N","Panasonic Electronic Components","CAP .47F 5.5V T/H",500,0,"6.15000",0,1,"Bulk","F","470mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Through Hole","Radial","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.374"" (9.50mm)","-40°C ~ 85°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE32.pdf","-","P17045-ND","EEC-F5R5H105N","Panasonic Electronic Components","CAP 1F 5.5V T/H",475,0,"5.90000",0,1,"Bulk","F","1F","-20%, +80%","5.5V","50 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Through Hole","Radial","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.374"" (9.50mm)","-40°C ~ 85°C"
"http://industrial.panasonic.com/www-cgi/jvcr17pz.cgi?E+PZ+2+ABC0023+EECRF0H105+0+WW","-","P17051-ND","EEC-RF0H105","Panasonic Electronic Components","CAP 1F 5.5V T/H",445,0,"5.75000",0,1,"Bulk","RF","1F","-20%, +80%","5.5V","20 mOhm @ 1kHz","2000 Hrs @ 85°C","-","Through Hole","Radial","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.374"" (9.50mm)","-25°C ~ 85°C"
"http://www.elna.co.jp/en/capacitor/new/pdf/dhl_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DHL-5R5D224T.JPG","604-1158-ND","DHL-5R5D224T","Elna America","CAP 220MF -20% +80% 5.5V T/H",263,0,"5.03000",0,1,"Bulk","DHL","220mF","-20%, +80%","5.5V","40 Ohm","1000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.295"" (7.50mm)","0.531"" Dia (13.50mm)","0.374"" (9.50mm)","-40°C ~ 85°C"
"http://www.elna.co.jp/en/capacitor/new/pdf/dhl_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DHL-5R5D473T.jpg","604-1159-ND","DHL-5R5D473T","Elna America","CAP 47MF -20% +80% 5.5V T/H",135,0,"4.78000",0,1,"Bulk","DHL","47mF","-20%, +80%","5.5V","40 Ohm","1000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.374"" (9.50mm)","-40°C ~ 85°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE31.pdf","-","P17042-ND","EEC-F5R5U105N","Panasonic Electronic Components","CAP 1F 5.5V T/H",1000,0,"4.58000",0,1,"Bulk","NF","1F","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE31.pdf","-","P17043-ND","EEC-F5R5U155N","Panasonic Electronic Components","CAP 1.5F 5.5V T/H",490,0,"4.38000",0,1,"Bulk","NF","1.5F","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE29.pdf","-","P17039-ND","EEC-S5R5V105N","Panasonic Electronic Components","CAP 1F 5.5V T/H",498,0,"4.34000",0,1,"Bulk","SG","1F","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.748"" L x 0.217"" W (19.00mm x 5.50mm)","0.217"" (5.50mm)","-40°C ~ 70°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE29.pdf","-","P17038-ND","EEC-S5R5H105N","Panasonic Electronic Components","CAP 1F 5.5V T/H",500,0,"4.34000",0,1,"Bulk","SG","1F","-20%, +80%","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Horizontal","0.787"" (20.00mm)","0.748"" Dia (19.00mm)","0.256"" (6.50mm)","-40°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbn_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DBN-5R5D105T.jpg","604-1152-ND","DBN-5R5D105T","Elna America","CAP 1F -20% +80% 5.5V T/H",255,0,"4.24000",0,1,"Bulk","DBN","1F","-20%, +80%","5.5V","20 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-25°C ~ 70°C"
"http://www.cde.com/resources/catalogs/EDL.pdf","http://media.digikey.com/Photos/Cornell%20Dubilier%20Photos/EDLNFxxxB5R5C.jpg","338-3565-ND","EDLNF474B5R5C","Cornell Dubilier Electronics (CDE)","CAP 470MF 5.5V THROUGH HOLE",200,900,"4.08000",0,1,"Bulk","NF","470mF","-","5.5V","30 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE32.pdf","-","P17044-ND","EEC-F5R5H104N","Panasonic Electronic Components","CAP .1F 5.5V T/H",1986,0,"3.24000",0,1,"Bulk","F","100mF","-20%, +80%","5.5V","100 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Through Hole","Radial","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.374"" (9.50mm)","-40°C ~ 85°C"
"http://www.kemet.com/docfinder?Partnumber=FS0H104ZF","http://media.digikey.com/photos/Kemet%20Photos/FS0H104ZF.JPG","399-10794-ND","FS0H104ZF","Kemet","CAP 100MF -20% +80% 5.5V T/H",1123,0,"2.46000",0,1,"Bulk","FS","100mF","-20%, +80%","5.5V","25 Ohm @ 1kHz","-","-","Through Hole","Radial, Can","0.200"" (5.08mm)","0.650"" Dia (16.50mm)","0.335"" (8.50mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbj_e.pdf","http://media.digikey.com/photos/Elna%20America%20Photos/DBJ-5R5D224T.JPG","604-1074-ND","DBJ-5R5D334T","Elna America","CAP 330MF -20% +80% 5.5V T/H",1014,0,"2.41000",0,1,"Bulk","DBJ","330mF","-20%, +80%","5.5V","150 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.295"" (7.50mm)","-10°C ~ 85°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbj_e.pdf","http://media.digikey.com/photos/Elna%20America%20Photos/DBJ-5R5D224T.JPG","604-1073-ND","DBJ-5R5D224T","Elna America","CAP 220MF -20% +80% 5.5V T/H",1315,0,"2.41000",0,1,"Bulk","DBJ","220mF","-20%, +80%","5.5V","150 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.295"" (7.50mm)","-10°C ~ 85°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbn_e.pdf","http://media.digikey.com/photos/Elna%20America%20Photos/DBN-5R5D104T.JPG","604-1070-ND","DBN-5R5D104T","Elna America","CAP 100MF -20% +80% 5.5V T/H",1075,0,"2.36000",0,1,"Bulk","DBN","100mF","-20%, +80%","5.5V","25 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.295"" (7.50mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE31.pdf","-","P17041-ND","EEC-F5R5U224N","Panasonic Electronic Components","CAP .22F 5.5V T/H",2000,0,"2.16000",0,1,"Bulk","NF","220mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.295"" (7.50mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dxj_e.pdf","http://media.digikey.com/photos/Elna%20America%20Photos/DXJ-5R5H334U.JPG","604-1082-ND","DXJ-5R5H334U","Elna America","CAP 330MF -20% +80% 5.5V T/H",2426,0,"2.11000",0,1,"Bulk","DXJ","330mF","-20%, +80%","5.5V","150 Ohm","1000 Hrs @ 85°C","-","Through Hole","Axial, Can - Horizontal","0.394"" (10.00mm)","0.453"" Dia (11.50mm)","0.217"" (5.50mm)","-10°C ~ 85°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dx_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DX-5R5V334U.JPG","604-1032-ND","DX-5R5V334U","Elna America","CAP 330MF -20% +80% 5.5V T/H",12271,0,"2.00000",0,1,"Bulk","DX","330mF","-20%, +80%","5.5V","75 Ohm","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.531"" (13.50mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE28.pdf","-","P17037-ND","EEC-S0HD224VN","Panasonic Electronic Components","CAP .22F 5.5V T/H",3990,0,"1.89000",0,1,"Bulk","SD","220mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.413"" L x 0.197"" W (10.50mm x 5.00mm)","0.453"" (11.50mm)","-40°C ~ 70°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE28.pdf","-","P17036-ND","EEC-S0HD224HN","Panasonic Electronic Components","CAP .22F 5.5V T/H",4000,0,"1.89000",0,1,"Bulk","SD","220mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Horizontal","0.394"" (10.00mm)","0.413"" Dia (10.50mm)","0.238"" (6.00mm)","-40°C ~ 70°C"
"http://industrial.panasonic.com/lecs/www-data/pdf/ABC0000/ABC0000CE30.pdf","-","P17040-ND","EEC-SE0H224N","Panasonic Electronic Components","CAP .22F 5.5V T/H",5000,0,"1.89000",0,1,"Bulk","SE","220mF","-20%, +80%","5.5V","75 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","0.528"" (13.40mm)","-40°C ~ 70°C"
